id,prediccion
279,252096.0
280,39296.0
281,159840.0
282,140288.0
283,272672.0
284,41936.0
285,37648.0
286,158720.0
287,89088.0
288,178736.0
289,144000.0
290,-188064.0
291,75184.0
292,667872.0
293,-323408.0
294,118928.0
295,197424.0
296,300832.0
297,245824.0
298,124416.0
299,258256.0
300,45392.0
301,-351520.0
302,47456.0
303,138352.0
304,209248.0
305,298960.0
306,232512.0
307,-323328.0
308,135936.0
309,1324000.0
310,73168.0
311,133216.0
312,153088.0
313,75936.0
314,159296.0
315,234256.0
316,138048.0
317,175440.0
318,84048.0
319,-249312.0
320,194496.0
321,203952.0
322,98672.0
323,151888.0
324,-293376.0
325,244496.0
326,1103680.0
327,161408.0
328,134112.0
329,2016752.0
330,158000.0
331,47856.0
332,278432.0
333,67120.0
334,133056.0
335,53888.0
336,43248.0
337,106384.0
338,169392.0
339,167072.0
340,31856.0
341,169296.0
342,71104.0
343,123824.0
344,249136.0
345,119280.0
346,259680.0
347,48400.0
348,95328.0
349,31296.0
350,300336.0
351,140848.0
352,55088.0
353,1471824.0
354,233632.0
355,154592.0
356,1933216.0
357,172896.0
358,393696.0
359,69072.0
360,163184.0
361,149200.0
362,1289968.0
363,156640.0
364,54144.0
365,47632.0
366,161408.0
367,90064.0
368,112976.0
369,56848.0
370,90848.0
371,1538080.0
372,1208816.0
373,1176832.0
374,40000.0
375,85168.0
376,128272.0
377,349344.0
378,154672.0
379,66608.0
380,211216.0
381,214304.0
382,104272.0
383,112672.0
384,46896.0
385,198224.0
386,116160.0
387,139648.0
388,67856.0
389,317136.0
390,139376.0
391,1254336.0
392,178864.0
393,113824.0
394,136832.0
395,366192.0
396,142064.0
397,78832.0
398,170560.0
399,228096.0
400,223056.0
401,375472.0
402,87248.0
403,220064.0
404,1267424.0
405,170208.0
406,1425216.0
407,148160.0
408,1196768.0
409,79904.0
410,119744.0
411,58896.0
412,95664.0
413,249856.0
414,393744.0
415,33824.0
416,988528.0
417,256336.0
418,74176.0
419,180240.0
420,152624.0
421,-262912.0
422,327632.0
423,128720.0
424,100352.0
425,1780944.0
426,513552.0
427,112336.0
428,1529008.0
429,111520.0
430,-245488.0
431,108272.0
432,94512.0
433,192928.0
434,81088.0
435,1793104.0
436,115968.0
437,214896.0
438,161728.0
439,1058368.0
440,201760.0
441,166544.0
442,1123136.0
443,60976.0
444,572432.0
445,228512.0
446,147088.0
447,128896.0
448,-6912.0
449,225536.0
450,57568.0
451,229696.0
452,110480.0
453,160480.0
454,1808160.0
455,74192.0
456,110080.0
457,139344.0
458,42144.0
459,1675552.0
460,-251568.0
461,298032.0
462,740800.0
463,1513472.0
464,208784.0
465,1229392.0
466,16224.0
467,199264.0
468,43120.0
469,47088.0
470,383200.0
471,1187792.0
472,117152.0
473,49216.0
474,68416.0
475,160816.0
476,263088.0
477,104160.0
478,1443168.0
479,41296.0
480,83424.0
481,27712.0
482,1706352.0
483,383904.0
484,1445968.0
485,34368.0
486,468624.0
487,4352.0
488,86688.0
489,152832.0
490,295216.0
491,1205856.0
492,160144.0
493,331440.0
494,203344.0
495,1804896.0
496,1586464.0
497,223168.0
498,1410976.0
499,1286928.0
500,234304.0
501,24288.0
502,38688.0
503,41872.0
504,323536.0
505,165760.0
506,392816.0
507,104816.0
508,51248.0
509,1746128.0
510,188512.0
511,690336.0
512,205312.0
513,39136.0
514,-335568.0
515,145936.0
516,1507968.0
517,107088.0
518,32208.0
519,245696.0
520,214752.0
521,50768.0
522,142880.0
523,134032.0
524,361904.0
525,82016.0
526,64528.0
527,122608.0
528,1803104.0
529,197984.0
530,58848.0
531,147632.0
532,153792.0
533,-361968.0
534,320896.0
535,28320.0
536,72880.0
537,195536.0
538,112032.0
539,252032.0
540,98656.0
541,446016.0
542,47856.0
543,1273504.0
544,-326832.0
545,199168.0
546,1063264.0
547,54528.0
548,693248.0
549,123936.0
550,1692864.0
551,676256.0
552,136272.0
553,156128.0
554,82064.0
555,672592.0
556,273232.0
557,100960.0
558,53456.0
559,188304.0
560,820992.0
561,137408.0
562,140672.0
563,64800.0
564,1132624.0
565,71440.0
566,153232.0
567,56192.0
568,46624.0
569,136480.0
570,379584.0
571,83136.0
572,991408.0
573,41728.0
574,175088.0
575,64544.0
576,764032.0
577,247616.0
578,6752.0
579,76976.0
580,372384.0
581,74256.0
582,230736.0
583,151344.0
584,136656.0
585,171696.0
586,181408.0
587,83568.0
588,302352.0
589,19952.0
590,-16000.0
591,-10704.0
592,780160.0
593,1719744.0
594,185520.0
595,202144.0
596,122112.0
597,1337968.0
598,-275232.0
599,132240.0
600,1323280.0
601,131872.0
602,149968.0
603,145296.0
604,277648.0
605,161152.0
606,106784.0
607,155168.0
608,357968.0
609,70064.0
610,261840.0
611,56544.0
612,27568.0
613,133216.0
614,68432.0
615,269136.0
616,803424.0
617,60560.0
618,80880.0
619,120752.0
620,51792.0
621,276112.0
622,1206128.0
623,85120.0
624,309520.0
625,378528.0
626,132512.0
627,84080.0
628,169104.0
629,377104.0
630,1175520.0
631,90208.0
632,1773200.0
633,183040.0
634,240864.0
635,128928.0
636,58544.0
637,223520.0
638,336864.0
639,1329280.0
640,619648.0
641,64944.0
642,56128.0
643,250912.0
644,17872.0
645,32704.0
646,1334128.0
647,120288.0
648,370032.0
649,17792.0
650,1151984.0
651,79312.0
652,1244096.0
653,1007504.0
654,292160.0
655,66704.0
656,73904.0
657,109952.0
658,136896.0
659,1917664.0
660,461232.0
661,287152.0
662,24896.0
663,140368.0
664,134352.0
665,63552.0
666,114224.0
667,156880.0
668,381856.0
669,73888.0
670,238208.0
671,289328.0
672,211552.0
673,77520.0
674,141408.0
675,162720.0
676,45792.0
677,1839520.0
678,284240.0
679,121424.0
680,0.0
681,90656.0
682,172624.0
683,154832.0
684,253712.0
685,372208.0
686,51680.0
687,74992.0
688,162384.0
689,275904.0
690,-142336.0
691,429152.0
692,81248.0
693,160096.0
694,1709744.0
695,56208.0
696,290928.0
697,67248.0
698,1446848.0
699,68624.0
700,98656.0
701,147456.0
702,308416.0
703,123328.0
704,148000.0
705,51664.0
706,257936.0
707,273584.0
708,125072.0
709,147152.0
710,62304.0
711,180464.0
712,190096.0
713,178640.0
714,69856.0
715,217728.0
716,158336.0
717,64784.0
718,178112.0
719,48176.0
720,165840.0
721,133472.0
722,132240.0
723,219888.0
724,1458224.0
725,270320.0
726,185328.0
727,376144.0
728,62400.0
729,228960.0
730,103488.0
731,52576.0
732,138656.0
733,74336.0
734,19264.0
735,1039600.0
736,144560.0
737,1798736.0
738,85904.0
739,65776.0
740,51968.0
741,1280688.0
742,303184.0
743,324816.0
744,136208.0
745,88672.0
746,249904.0
747,49664.0
748,195680.0
749,301072.0
750,52528.0
751,50416.0
752,36528.0
753,1323632.0
754,166928.0
755,56064.0
756,154576.0
757,1173120.0
758,285520.0
759,53984.0
760,131488.0
761,155392.0
762,123376.0
763,143440.0
764,1737472.0
765,173328.0
766,279616.0
767,68112.0
768,1081728.0
769,78880.0
770,1617312.0
771,478832.0
772,1485968.0
773,74608.0
774,423872.0
775,111824.0
776,107360.0
777,201472.0
778,1796016.0
779,54096.0
780,323024.0
781,128880.0
782,119920.0
783,30048.0
784,41584.0
785,54400.0
786,84864.0
787,206112.0
788,59184.0
789,47632.0
790,768576.0
791,35792.0
792,1512448.0
793,104000.0
794,222848.0
795,77344.0
796,341008.0
797,272336.0
798,46192.0
799,244208.0
800,198320.0
801,29248.0
802,63952.0
803,119424.0
804,365296.0
805,431520.0
806,1678112.0
807,330416.0
808,74816.0
809,181328.0
810,104000.0
811,156112.0
812,111712.0
813,125616.0
814,184816.0
815,161392.0
816,189936.0
817,173856.0
818,83008.0
819,305632.0
820,248368.0
821,402240.0
822,77152.0
823,1721936.0
824,78480.0
825,159696.0
826,185360.0
827,144128.0
828,1448896.0
829,160560.0
830,156576.0
831,56496.0
832,128112.0
833,128848.0
834,86960.0
835,382144.0
836,-272592.0
837,82528.0
838,1811440.0
839,6080.0
840,140144.0
841,295568.0
842,162976.0
843,204144.0
844,1922768.0
845,72448.0
846,-327616.0
847,125200.0
848,61600.0
849,112448.0
850,83968.0
851,155680.0
852,95376.0
853,47264.0
854,787120.0
855,1335376.0
856,52832.0
857,144624.0
858,78096.0
859,201520.0
860,-230896.0
861,144384.0
862,1431168.0
863,166384.0
864,55104.0
865,294464.0
866,208592.0
867,99264.0
868,124688.0
869,73456.0
870,121280.0
871,22672.0
872,1189472.0
873,1429488.0
874,1232928.0
875,29648.0
876,292000.0
877,195152.0
878,150832.0
879,165072.0
880,1617728.0
881,124544.0
882,256176.0
883,1191552.0
884,-343456.0
885,977488.0
886,1214432.0
887,1413504.0
888,24640.0
889,65104.0
890,1723840.0
891,398976.0
892,51344.0
893,116976.0
894,36096.0
895,1512624.0
896,126736.0
897,87392.0
898,247328.0
899,-6672.0
900,1166464.0
901,1828960.0
902,158672.0
903,271456.0
904,208656.0
905,212464.0
906,37344.0
907,76688.0
908,-2864.0
909,57920.0
910,1730032.0
911,-2176.0
912,43120.0
913,149168.0
914,228880.0
915,54816.0
916,118336.0
917,205728.0
918,87328.0
919,73584.0
920,825184.0
921,38544.0
922,152272.0
923,90832.0
924,422080.0
925,77392.0
926,272352.0
927,138256.0
928,782432.0
929,213648.0
930,291904.0
931,148688.0
932,220080.0
933,-7424.0
934,287024.0
935,109552.0
936,221424.0
937,90464.0
938,210912.0
939,172896.0
940,381408.0
941,292080.0
942,156672.0
943,1499776.0
944,72768.0
945,144944.0
946,63280.0
947,206720.0
948,304400.0
949,30672.0
950,153376.0
951,1116112.0
952,61904.0
953,267968.0
954,113520.0
955,44432.0
956,294480.0
957,87040.0
958,1417440.0
959,137280.0
960,145120.0
961,55040.0
962,90848.0
963,145216.0
964,112704.0
965,178688.0
966,252560.0
967,201504.0
968,179600.0
969,210192.0
970,201264.0
971,679008.0
972,132912.0
973,1701488.0
974,974400.0
975,346432.0
976,167744.0
977,32544.0
978,172464.0
979,123088.0
980,6688.0
981,24496.0
982,830048.0
983,-99280.0
984,68528.0
985,132256.0
986,176400.0
987,126384.0
988,216608.0
989,35984.0
990,66160.0
991,138928.0
992,71120.0
993,1434752.0
994,132800.0
995,210544.0
996,73216.0
997,1910608.0
998,143424.0
999,241456.0
1000,197712.0
1001,282512.0
1002,84720.0
1003,40096.0
1004,124048.0
1005,224336.0
1006,1182368.0
1007,52912.0
1008,245936.0
1009,283392.0
1010,1888.0
1011,-161328.0
1012,63472.0
1013,114544.0
1014,351552.0
1015,50096.0
1016,285296.0
1017,572240.0
1018,172752.0
1019,330096.0
1020,1460112.0
1021,262736.0
1022,206768.0
1023,375216.0
1024,397328.0
1025,121456.0
1026,150032.0
1027,203440.0
1028,123168.0
1029,254416.0
1030,1097088.0
1031,251056.0
1032,108048.0
1033,155600.0
1034,1274496.0
1035,56544.0
1036,129232.0
1037,99328.0
1038,168752.0
1039,272784.0
1040,36176.0
1041,409200.0
1042,112864.0
1043,67024.0
1044,177456.0
1045,334960.0
1046,87280.0
1047,161008.0
1048,136048.0
1049,44096.0
1050,80720.0
1051,139136.0
1052,316976.0
1053,201040.0
1054,260896.0
1055,134384.0
1056,110608.0
1057,240368.0
1058,50592.0
1059,17552.0
1060,66848.0
1061,72768.0
1062,38992.0
1063,1536832.0
1064,72528.0
1065,21792.0
1066,295840.0
1067,66176.0
1068,53616.0
1069,74368.0
1070,47312.0
1071,66576.0
1072,407792.0
1073,109216.0
1074,46480.0
1075,350672.0
1076,149408.0
1077,114096.0
1078,54656.0
1079,11408.0
1080,48752.0
1081,48512.0
1082,112496.0
1083,133664.0
1084,88048.0
1085,145232.0
1086,178528.0
1087,285136.0
1088,42752.0
1089,493248.0
1090,1687552.0
1091,1705264.0
1092,1745056.0
1093,171808.0
1094,55200.0
1095,99392.0
1096,312112.0
1097,70656.0
1098,315824.0
1099,118672.0
1100,2018352.0
1101,1708272.0
1102,159168.0
1103,153632.0
1104,140912.0
1105,148480.0
1106,1778800.0
1107,202240.0
1108,977952.0
1109,244592.0
1110,375536.0
1111,142848.0
1112,4464.0
1113,175184.0
1114,250240.0
1115,274352.0
1116,329040.0
1117,674544.0
1118,24256.0
1119,270288.0
1120,337024.0
1121,137712.0
1122,250512.0
1123,108688.0
1124,1551168.0
1125,65856.0
1126,30704.0
1127,42656.0
1128,213488.0
1129,1701392.0
1130,304080.0
1131,175568.0
1132,203504.0
1133,374704.0
1134,30096.0
1135,264000.0
1136,464272.0
1137,391952.0
1138,695152.0
1139,122720.0
1140,62064.0
1141,68560.0
1142,63776.0
1143,74512.0
1144,221760.0
1145,18368.0
1146,418768.0
1147,1261760.0
1148,1124624.0
1149,212800.0
1150,358784.0
1151,212592.0
1152,100704.0
1153,154208.0
1154,41552.0
1155,300368.0
1156,136000.0
1157,134672.0
1158,280272.0
1159,696416.0
1160,439248.0
1161,1180208.0
1162,117264.0
1163,84800.0
1164,74896.0
1165,81168.0
1166,72672.0
1167,130336.0
1168,198944.0
1169,72784.0
1170,35088.0
1171,73744.0
1172,52160.0
1173,250160.0
1174,145680.0
1175,92256.0
1176,103120.0
1177,39568.0
1178,204816.0
1179,69712.0
1180,277328.0
1181,156880.0
1182,96944.0
1183,116272.0
1184,226400.0
1185,95008.0
1186,47616.0
1187,30448.0
1188,-345648.0
1189,104784.0
1190,61824.0
1191,163744.0
1192,69200.0
1193,60464.0
1194,782848.0
1195,211936.0
1196,27344.0
1197,43120.0
1198,218352.0
1199,79200.0
1200,1792048.0
1201,192992.0
1202,147024.0
1203,131344.0
1204,186992.0
1205,-183088.0
1206,159520.0
1207,271744.0
1208,68368.0
1209,820880.0
1210,49504.0
1211,87248.0
1212,277712.0
1213,1818336.0
1214,348192.0
1215,24736.0
1216,126688.0
1217,75456.0
1218,117568.0
1219,149424.0
1220,816800.0
1221,392448.0
1222,142128.0
1223,270752.0
1224,1763280.0
1225,286672.0
1226,1337184.0
1227,75952.0
1228,126720.0
1229,198832.0
1230,179200.0
1231,142928.0
1232,183984.0
1233,83072.0
1234,149680.0
1235,788896.0
1236,228752.0
1237,122720.0
1238,94640.0
1239,56000.0
1240,39808.0
1241,51616.0
1242,209232.0
1243,1913472.0
1244,52112.0
1245,1171408.0
1246,153008.0
1247,77728.0
1248,158336.0
1249,236576.0
1250,263088.0
1251,93904.0
1252,177968.0
1253,60896.0
1254,57984.0
1255,99616.0
1256,69008.0
1257,372416.0
1258,183824.0
1259,313680.0
1260,143184.0
1261,177952.0
1262,43168.0
1263,385248.0
1264,137952.0
1265,390352.0
1266,58768.0
1267,173536.0
1268,161520.0
1269,3471728.0
1270,147264.0
1271,133248.0
1272,436256.0
1273,278480.0
1274,439792.0
1275,181376.0
1276,98144.0
1277,66096.0
1278,135296.0
1279,1189072.0
1280,122112.0
1281,375824.0
1282,399344.0
1283,296544.0
1284,-351920.0
1285,43344.0
1286,118768.0
1287,1331072.0
1288,210448.0
1289,1735536.0
1290,-212448.0
1291,150848.0
1292,201840.0
1293,70784.0
1294,1813520.0
1295,735376.0
1296,144224.0
1297,184528.0
1298,224560.0
1299,80080.0
1300,120832.0
1301,193504.0
1302,142320.0
1303,108624.0
1304,186960.0
1305,112480.0
1306,128096.0
1307,1373392.0
1308,-212416.0
1309,122544.0
1310,122672.0
1311,186128.0
1312,148016.0
1313,47568.0
1314,105728.0
1315,151440.0
1316,51552.0
1317,136768.0
1318,226800.0
1319,156528.0
1320,43488.0
1321,213296.0
1322,101168.0
1323,233312.0
1324,387984.0
1325,165440.0
1326,376432.0
1327,61152.0
1328,55168.0
1329,77888.0
1330,203248.0
1331,48544.0
1332,77456.0
1333,161904.0
1334,66832.0
1335,221792.0
1336,228896.0
1337,146640.0
1338,100192.0
1339,1689696.0
1340,186096.0
1341,97280.0
1342,761376.0
1343,1256800.0
1344,62880.0
1345,78656.0
1346,119280.0
1347,156560.0
1348,70592.0
1349,300192.0
1350,57920.0
1351,191904.0
1352,165456.0
1353,94608.0
1354,158528.0
1355,84848.0
1356,168496.0
1357,186160.0
1358,161600.0
1359,147664.0
1360,42272.0
1361,1759440.0
1362,183472.0
1363,158928.0
1364,1435744.0
1365,53248.0
1366,268800.0
1367,57264.0
1368,44096.0
1369,160336.0
1370,155856.0
1371,1729680.0
1372,-195136.0
1373,270304.0
1374,127104.0
1375,78544.0
1376,173408.0
1377,-160352.0
1378,73760.0
1379,118240.0
1380,170192.0
1381,110544.0
1382,130512.0
1383,1225152.0
1384,1530112.0
1385,219184.0
1386,98560.0
1387,348416.0
1388,132672.0
1389,27648.0
1390,177936.0
1391,143776.0
1392,231264.0
1393,145360.0
1394,84080.0
1395,128688.0
1396,70960.0
1397,383856.0
1398,38896.0
1399,1921120.0
1400,1159664.0
1401,392672.0
1402,1730352.0
1403,274352.0
1404,142720.0
1405,121072.0
1406,1355600.0
1407,293136.0
1408,150800.0
1409,195488.0
1410,44528.0
1411,379792.0
1412,191632.0
1413,1779952.0
1414,76368.0
1415,1282448.0
1416,1182768.0
1417,189136.0
1418,432.0
1419,141472.0
1420,125104.0
1421,47856.0
1422,77152.0
1423,146048.0
1424,104688.0
1425,139552.0
1426,1116432.0
1427,124304.0
1428,95344.0
1429,296592.0
1430,285104.0
1431,254352.0
1432,146304.0
1433,46992.0
1434,361312.0
1435,245984.0
1436,62880.0
1437,43280.0
1438,118032.0
1439,276400.0
1440,61312.0
1441,28544.0
1442,48144.0
1443,133808.0
1444,133312.0
1445,410240.0
1446,162560.0
1447,253024.0
1448,96848.0
1449,163952.0
1450,200608.0
1451,393328.0
1452,276400.0
1453,58000.0
1454,212176.0
1455,227392.0
1456,1801072.0
1457,120336.0
1458,138256.0
1459,101600.0
1460,124336.0
1461,305920.0
1462,499280.0
1463,1027840.0
1464,53712.0
1465,-218240.0
1466,808128.0
1467,73680.0
1468,67440.0
1469,50096.0
1470,168592.0
1471,151344.0
1472,56864.0
1473,65760.0
1474,238800.0
1475,87520.0
1476,1785552.0
1477,111008.0
1478,186752.0
1479,159072.0
1480,138032.0
1481,1439680.0
1482,206384.0
1483,127280.0
1484,136624.0
1485,283680.0
1486,126032.0
1487,171552.0
1488,36224.0
1489,100848.0
1490,91920.0
1491,357408.0
1492,165888.0
1493,198928.0
1494,222880.0
1495,32768.0
1496,209024.0
1497,59248.0
1498,391120.0
1499,103776.0
1500,85344.0
1501,389792.0
1502,391536.0
1503,322000.0
1504,224128.0
1505,55376.0
1506,58768.0
1507,102384.0
1508,1249408.0
1509,150096.0
1510,52576.0
1511,331072.0
1512,57648.0
1513,288000.0
1514,-379072.0
1515,158608.0
1516,107968.0
1517,191568.0
1518,144608.0
1519,62784.0
1520,794912.0
1521,192848.0
1522,1063680.0
1523,271760.0
1524,265648.0
1525,50176.0
1526,33376.0
1527,67440.0
1528,19120.0
1529,133408.0
1530,159904.0
1531,158416.0
1532,269104.0
1533,253376.0
1534,280624.0
1535,312624.0
1536,100560.0
1537,271952.0
1538,108048.0
1539,215904.0
1540,41648.0
1541,81840.0
1542,45360.0
1543,196256.0
1544,394016.0
1545,135568.0
1546,188176.0
1547,369104.0
1548,126512.0
1549,1273504.0
1550,135760.0
1551,67344.0
1552,2678010000.0
1553,48448.0
1554,135984.0
1555,117232.0
1556,85312.0
1557,71488.0
1558,200336.0
1559,191664.0
1560,352080.0
1561,120256.0
1562,402064.0
1563,415104.0
1564,129440.0
1565,385376.0
1566,1782064.0
1567,206416.0
1568,266048.0
1569,79936.0
1570,194768.0
1571,262224.0
1572,54160.0
1573,41840.0
1574,186608.0
1575,269168.0
1576,72784.0
1577,49104.0
1578,75920.0
1579,263536.0
1580,155680.0
1581,264672.0
1582,237824.0
1583,256624.0
1584,102448.0
1585,94128.0
1586,146112.0
1587,113232.0
1588,91424.0
1589,186576.0
1590,127696.0
1591,287888.0
1592,-12320.0
1593,225120.0
1594,127504.0
1595,49008.0
1596,82048.0
1597,46160.0
1598,38160.0
1599,-292000.0
1600,1276128.0
1601,118304.0
1602,187984.0
1603,371344.0
1604,961600.0
1605,-94128.0
1606,248000.0
1607,1440480.0
1608,119584.0
1609,66320.0
1610,88112.0
1611,119248.0
1612,156816.0
1613,135568.0
1614,146416.0
1615,94336.0
1616,53888.0
1617,-302640.0
1618,31936.0
1619,35952.0
1620,1450912.0
1621,33696.0
1622,1181680.0
1623,192496.0
1624,79696.0
1625,1424048.0
1626,148768.0
1627,1426624.0
1628,202672.0
1629,435632.0
1630,994976.0
1631,217824.0
1632,1324256.0
1633,107856.0
1634,1866288.0
1635,117968.0
1636,49152.0
1637,175664.0
1638,235088.0
1639,10160.0
1640,144368.0
1641,66304.0
1642,180736.0
1643,76128.0
1644,41536.0
1645,30688.0
1646,162176.0
1647,-376352.0
1648,410784.0
1649,218544.0
1650,204752.0
1651,32368.0
1652,823424.0
1653,264496.0
1654,123776.0
1655,198928.0
1656,1607872.0
1657,196336.0
1658,180032.0
1659,-162224.0
1660,150320.0
1661,168496.0
1662,143584.0
1663,61056.0
1664,1423424.0
1665,99600.0
1666,69632.0
1667,155600.0
1668,21120.0
1669,121056.0
1670,1199248.0
1671,48192.0
1672,116064.0
1673,89168.0
1674,1438448.0
1675,1128000.0
1676,371376.0
1677,86208.0
1678,147216.0
1679,220448.0
1680,-206480.0
1681,1435232.0
1682,60688.0
1683,216240.0
1684,1146288.0
1685,86992.0
1686,66496.0
1687,-144960.0
1688,850576.0
1689,114016.0
1690,210992.0
1691,54704.0
1692,271648.0
1693,1250240.0
1694,114976.0
1695,115264.0
1696,472352.0
1697,194272.0
1698,131744.0
1699,40880.0
1700,399360.0
1701,51552.0
1702,1517888.0
1703,63056.0
1704,76624.0
1705,285024.0
1706,126032.0
1707,58992.0
1708,1192528.0
1709,50960.0
1710,25424.0
1711,67456.0
1712,131408.0
1713,155120.0
1714,175536.0
1715,133440.0
1716,212720.0
1717,1353664.0
1718,57760.0
1719,304176.0
1720,417232.0
1721,59408.0
1722,146096.0
1723,178704.0
1724,25936.0
1725,155552.0
1726,113984.0
1727,27104.0
1728,176096.0
1729,391056.0
1730,290064.0
1731,158720.0
1732,245168.0
1733,197248.0
1734,404592.0
1735,147104.0
1736,225568.0
1737,1738320.0
1738,139584.0
1739,40880.0
1740,55600.0
1741,248208.0
1742,142976.0
1743,221424.0
1744,153328.0
1745,278432.0
1746,61840.0
1747,243408.0
1748,143856.0
1749,66352.0
1750,65472.0
1751,1924192.0
1752,112048.0
1753,1795376.0
1754,24496.0
1755,289456.0
1756,393168.0
1757,121008.0
1758,41232.0
1759,1895488.0
1760,140240.0
1761,36832.0
1762,280656.0
1763,46400.0
1764,1528560.0
1765,1697200.0
1766,245728.0
1767,238240.0
1768,60000.0
1769,60560.0
1770,1750096.0
1771,27584.0
1772,453120.0
1773,191104.0
1774,102736.0
1775,292160.0
1776,992000.0
1777,356768.0
1778,403664.0
1779,182864.0
1780,193104.0
1781,203600.0
1782,196080.0
1783,1434784.0
1784,-124480.0
1785,150960.0
1786,-299856.0
1787,87280.0
1788,1525792.0
1789,681024.0
1790,137200.0
1791,1713648.0
1792,221328.0
1793,-200800.0
1794,132336.0
1795,253040.0
1796,293616.0
1797,197872.0
1798,-86032.0
1799,120688.0
1800,216352.0
1801,174560.0
1802,133888.0
1803,310704.0
1804,107136.0
1805,33776.0
1806,39568.0
1807,136224.0
1808,1146480.0
1809,322144.0
1810,214480.0
1811,135856.0
1812,1990384.0
1813,260240.0
1814,44896.0
1815,217200.0
1816,193104.0
1817,134832.0
1818,49488.0
1819,263264.0
1820,1261136.0
1821,259728.0
1822,233904.0
1823,150976.0
1824,27184.0
1825,32384.0
1826,79600.0
1827,427936.0
1828,153200.0
1829,295632.0
1830,202944.0
1831,1776480.0
1832,1785552.0
1833,1532128.0
1834,74816.0
1835,42160.0
1836,237248.0
1837,1768416.0
1838,378992.0
1839,94480.0
